date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:26:13	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:07%20GMT	http://www.midiplus.com.tw/AudiolinkIII.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/themedata.thmx	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:26:14	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:08%20GMT	http://www.midiplus.com.tw/AudiolinkIII.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/colorschememapping.xml	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:26:14	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:08%20GMT	http://www.midiplus.com.tw/AudiolinkIII.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/image001.jpg	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:26:15	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:08%20GMT	http://www.midiplus.com.tw/AudiolinkIII.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/image002.png	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:26:16	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:09%20GMT	http://www.midiplus.com.tw/AudiolinkIII.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/image004.jpg	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:26:16	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:09%20GMT	http://www.midiplus.com.tw/AudiolinkIII.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudiolinkIII.files/image006.jpg	(from http://www.midiplus.com.tw/AudiolinkIII.htm)
10:26:16	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:10%20GMT	http://www.midiplus.com.tw/Studio%20M.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/filelist.xml	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:26:17	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:11%20GMT	http://www.midiplus.com.tw/Studio%20M.files/item0015.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/item0015.xml	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:26:17	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:11%20GMT	http://www.midiplus.com.tw/Studio%20M.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/themedata.thmx	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:26:18	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:12%20GMT	http://www.midiplus.com.tw/Studio%20M.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/colorschememapping.xml	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:26:19	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:13%20GMT	http://www.midiplus.com.tw/Studio%20M.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/image002.png	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:26:19	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:13%20GMT	http://www.midiplus.com.tw/Studio%20M.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/image001.jpg	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:26:19	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:13%20GMT	http://www.midiplus.com.tw/Studio%20M.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/image004.jpg	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:26:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:14%20GMT	http://www.midiplus.com.tw/Studio%20M.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/image006.jpg	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:26:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:14%20GMT	http://www.midiplus.com.tw/Studio%20M.files/image008.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%20M.files/image008.jpg	(from http://www.midiplus.com.tw/Studio%20M.htm)
10:26:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:14%20GMT	http://www.midiplus.com.tw/Studio%202.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/filelist.xml	(from http://www.midiplus.com.tw/Studio%202.htm)
10:26:22	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:15%20GMT	http://www.midiplus.com.tw/Studio%202.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/themedata.thmx	(from http://www.midiplus.com.tw/Studio%202.htm)
10:26:22	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:15%20GMT	http://www.midiplus.com.tw/Studio%202.files/item0015.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/item0015.xml	(from http://www.midiplus.com.tw/Studio%202.htm)
10:26:22	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:16%20GMT	http://www.midiplus.com.tw/Studio%202.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/colorschememapping.xml	(from http://www.midiplus.com.tw/Studio%202.htm)
10:26:23	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:17%20GMT	http://www.midiplus.com.tw/Studio%202.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/image001.jpg	(from http://www.midiplus.com.tw/Studio%202.htm)
10:26:23	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:17%20GMT	http://www.midiplus.com.tw/Studio%202.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/image002.png	(from http://www.midiplus.com.tw/Studio%202.htm)
10:26:24	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:17%20GMT	http://www.midiplus.com.tw/Studio%202.files/image004.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/image004.png	(from http://www.midiplus.com.tw/Studio%202.htm)
10:26:25	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:19%20GMT	http://www.midiplus.com.tw/Studio%202.files/image006.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/image006.png	(from http://www.midiplus.com.tw/Studio%202.htm)
10:26:25	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:19%20GMT	http://www.midiplus.com.tw/Studio%202.files/image008.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Studio%202.files/image008.png	(from http://www.midiplus.com.tw/Studio%202.htm)
10:26:25	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:19%20GMT	http://www.midiplus.com.tw/miniEngine.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/filelist.xml	(from http://www.midiplus.com.tw/miniEngine.htm)
10:26:26	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:20%20GMT	http://www.midiplus.com.tw/miniEngine.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/themedata.thmx	(from http://www.midiplus.com.tw/miniEngine.htm)
10:26:27	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:20%20GMT	http://www.midiplus.com.tw/miniEngine.files/item0013.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/item0013.xml	(from http://www.midiplus.com.tw/miniEngine.htm)
10:26:27	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:21%20GMT	http://www.midiplus.com.tw/miniEngine.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/colorschememapping.xml	(from http://www.midiplus.com.tw/miniEngine.htm)
10:26:28	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:22%20GMT	http://www.midiplus.com.tw/miniEngine.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/image001.jpg	(from http://www.midiplus.com.tw/miniEngine.htm)
10:26:28	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:22%20GMT	http://www.midiplus.com.tw/miniEngine.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/image002.png	(from http://www.midiplus.com.tw/miniEngine.htm)
10:26:28	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:22%20GMT	http://www.midiplus.com.tw/miniEngine.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/image004.jpg	(from http://www.midiplus.com.tw/miniEngine.htm)
10:26:29	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:23%20GMT	http://www.midiplus.com.tw/miniEngine.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/miniEngine.files/image006.jpg	(from http://www.midiplus.com.tw/miniEngine.htm)
10:26:29	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:23%20GMT	http://www.midiplus.com.tw/S-Engine.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/filelist.xml	(from http://www.midiplus.com.tw/S-Engine.htm)
10:26:30	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:23%20GMT	http://www.midiplus.com.tw/S-Engine.files/item0017.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/item0017.xml	(from http://www.midiplus.com.tw/S-Engine.htm)
10:26:31	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:24%20GMT	http://www.midiplus.com.tw/S-Engine.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/themedata.thmx	(from http://www.midiplus.com.tw/S-Engine.htm)
10:26:31	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:24%20GMT	http://www.midiplus.com.tw/S-Engine.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/colorschememapping.xml	(from http://www.midiplus.com.tw/S-Engine.htm)
10:26:31	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:25%20GMT	http://www.midiplus.com.tw/S-Engine.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image001.jpg	(from http://www.midiplus.com.tw/S-Engine.htm)
10:26:32	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:26%20GMT	http://www.midiplus.com.tw/S-Engine.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image004.jpg	(from http://www.midiplus.com.tw/S-Engine.htm)
10:26:32	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:26%20GMT	http://www.midiplus.com.tw/S-Engine.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image002.png	(from http://www.midiplus.com.tw/S-Engine.htm)
10:26:32	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:26%20GMT	http://www.midiplus.com.tw/S-Engine.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image006.jpg	(from http://www.midiplus.com.tw/S-Engine.htm)
10:26:33	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:27%20GMT	http://www.midiplus.com.tw/S-Engine.files/image008.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image008.jpg	(from http://www.midiplus.com.tw/S-Engine.htm)
10:26:33	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:27%20GMT	http://www.midiplus.com.tw/S-Engine.files/image010.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/S-Engine.files/image010.jpg	(from http://www.midiplus.com.tw/S-Engine.htm)
10:26:34	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:28%20GMT	http://www.midiplus.com.tw/xp88c.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/filelist.xml	(from http://www.midiplus.com.tw/xp88c.htm)
10:26:35	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:29%20GMT	http://www.midiplus.com.tw/xp88c.files/item0011.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/item0011.xml	(from http://www.midiplus.com.tw/xp88c.htm)
10:26:35	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:29%20GMT	http://www.midiplus.com.tw/xp88c.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/themedata.thmx	(from http://www.midiplus.com.tw/xp88c.htm)
10:26:36	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:29%20GMT	http://www.midiplus.com.tw/xp88c.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/colorschememapping.xml	(from http://www.midiplus.com.tw/xp88c.htm)
10:26:36	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:30%20GMT	http://www.midiplus.com.tw/xp88c.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/image001.jpg	(from http://www.midiplus.com.tw/xp88c.htm)
10:26:36	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:30%20GMT	http://www.midiplus.com.tw/xp88c.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/image002.png	(from http://www.midiplus.com.tw/xp88c.htm)
10:26:37	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:31%20GMT	http://www.midiplus.com.tw/xp88c.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/xp88c.files/image004.jpg	(from http://www.midiplus.com.tw/xp88c.htm)
10:26:37	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:31%20GMT	http://www.midiplus.com.tw/e9.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/filelist.xml	(from http://www.midiplus.com.tw/e9.htm)
10:26:37	0/0	---MC-	400	error ('Bad%20Request')	text/html	date:Fri,%2002%20Dec%202016%2013:25:56%20GMT	https://embed.tawk.to/robots.txt		(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:26:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:32%20GMT	http://www.midiplus.com.tw/e9.files/item0012.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/item0012.xml	(from http://www.midiplus.com.tw/e9.htm)
10:26:38	0/-1	---M--	404	error ('')			http://www.midiplus.com.tw/company.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/company.files/editdata.html	(from http://www.midiplus.com.tw/company.htm)
10:26:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:32%20GMT	http://www.midiplus.com.tw/e9.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/themedata.thmx	(from http://www.midiplus.com.tw/e9.htm)
10:26:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:32%20GMT	http://www.midiplus.com.tw/e9.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/colorschememapping.xml	(from http://www.midiplus.com.tw/e9.htm)
10:26:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:33%20GMT	http://www.midiplus.com.tw/e9.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/image001.jpg	(from http://www.midiplus.com.tw/e9.htm)
10:26:39	1741/1741	---M--	200	added ('OK')	text/html	etag:%2236003ba-6cd-539db81e3686f%22	http://www.midiplus.com.tw/company.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/company.files/header.html	(from http://www.midiplus.com.tw/company.htm)
10:26:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:33%20GMT	http://www.midiplus.com.tw/e9.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/image002.png	(from http://www.midiplus.com.tw/e9.htm)
10:26:39	0/-1	---M--	404	error ('')			http://www.midiplus.com.tw/news.files/editdata.mso	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/news.files/editdata.html	(from http://www.midiplus.com.tw/news.htm)
10:26:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:34%20GMT	http://www.midiplus.com.tw/e9.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/e9.files/image004.jpg	(from http://www.midiplus.com.tw/e9.htm)
10:26:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:34%20GMT	http://www.midiplus.com.tw/Z10.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Z10.files/filelist.xml	(from http://www.midiplus.com.tw/Z10.htm)
10:26:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:34%20GMT	http://www.midiplus.com.tw/Z10.files/item0017.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Z10.files/item0017.xml	(from http://www.midiplus.com.tw/Z10.htm)
10:26:40	1762/1762	---M--	200	added ('OK')	text/html	etag:%223600468-6e2-539db81af7b77%22	http://www.midiplus.com.tw/news.files/header.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/news.files/header.html	(from http://www.midiplus.com.tw/news.htm)
10:26:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:35%20GMT	http://www.midiplus.com.tw/Z10.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Z10.files/themedata.thmx	(from http://www.midiplus.com.tw/Z10.htm)
10:26:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:35%20GMT	http://www.midiplus.com.tw/Z10.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Z10.files/colorschememapping.xml	(from http://www.midiplus.com.tw/Z10.htm)
10:26:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:35%20GMT	http://www.midiplus.com.tw/Z10.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Z10.files/image001.jpg	(from http://www.midiplus.com.tw/Z10.htm)
10:26:43	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:26:36%20GMT	http://www.midiplus.com.tw/Z10.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Z10.files/image002.png	(from http://www.midiplus.com.tw/Z10.htm)
10:26:43	62890/62890	---M--	200	added ('OK')	text/html	etag:%222f49d79-f5aa-5426c2e51eeee%22	http://www.midiplus.com.tw/Musical.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Musical.html	(from http://www.midiplus.com.tw/news.htm)
